week,date,day,std,subject1,competency1,playlist_link1,worksheet_link1,subject2,competency2,playlist_link2,worksheet_link2
5,2021-07-23,Friday ,VII,हमारे अतीत - 2,नए राजा और उनके राज्य part 1,https://bit.ly/3wu02U8,https://bit.ly/3rrdZBi,,,,
6,2021-07-26,Monday ,VII,हमारे अतीत - 2,नए राजा और उनके राज्य Part 2,https://bit.ly/3rw4CAx,https://bit.ly/3eSewam,,,,
6,2021-07-27,Tuesday ,VII,हिन्दी,"दादी माँ, भाग 1",https://bit.ly/3eupe6U,https://bit.ly/3zzlSaz,,,,
6,2021-07-28,Wednesday ,VII,गणित,प्रश्नावली 1.2 (प्रश्न संख्या 1 से 4 ),https://bit.ly/3ijz10y,https://bit.ly/3ePO9BJ,,,,
6,2021-07-29,Thursday ,VII,हमारा पर्यावरण,हमारी बदलती पृथ्वी: Part 1,https://bit.ly/3hMr197,https://bit.ly/3rwE2qG,,,,
6,2021-07-30,Friday ,VII,हमारा पर्यावरण,हमारी बदलती पृथ्वी: Part 2,https://bit.ly/3hQuVy5,https://bit.ly/3ryQTbR,,,,
7,2021-08-02,Monday ,VII,गणित,"Ch 1पूर्णांक, पूर्णाकों का गुणन, part 7",https://bit.ly/3y6O44i,https://bit.ly/3xbmW33,,,,
7,2021-08-03,Tuesday ,VII,सामाजिक विज्ञान,Ch 2 स्वास्थ्य में सरकार की भूमिका part 1,https://bit.ly/3i4SAL8,https://bit.ly/3ycdhKN,,,,
7,2021-08-04,Wednesday ,VII,English,Ch 1 Three Question: King's Three Questions part 1,https://bit.ly/3zBm4GC,https://bit.ly/37bZmsj,,,,
7,2021-08-05,Thursday ,VII,विज्ञान,Ch 3: रेशों से वस्त्र तक: जांतव रेशा - रेशम part 1,https://bit.ly/3kSvklg,https://bit.ly/3ieqtsY,,,,
7,2021-08-06,Friday ,VII,विज्ञान,Ch 3: रेशों से वस्त्र तक: जांतव रेशा - ऊन part 2,https://bit.ly/3eWMcUf,https://bit.ly/3xljSBb,,,,
8,2021-08-09,Monday ,VII,,,,,,,,
8,2021-08-10,Tuesday ,VII,गणित,"Ch 1पूर्णांक, पूर्णाकों का गुणन, part 8, 9, 10",https://bit.ly/3lv3lsr,https://bit.ly/3iuJ7NC,,,,
8,2021-08-11,Wednesday ,VII,गणित,"Ch 1पूर्णांक, पूर्णाकों का गुणन, part 11, 12, 13 ",https://bit.ly/3jsGkno,https://bit.ly/37s1cVY,,,,
8,2021-08-12,Thursday ,VII,गणित,"Ch 1पूर्णांक, पूर्णाकों का गुणन, part 14, 15, 16",https://bit.ly/37qUorz,https://bit.ly/2X2BUvQ,,,,
8,2021-08-13,Friday ,VII,English,"Ch 1 Three Question: King's Three Questions part 2,3,4",https://bit.ly/3rTYylo,https://bit.ly/3fBJKCQ,,,,
9,2021-08-16,Monday ,VII,हमारा पर्यावरण,"हमारी बदलती पृथ्वी: Part 3,4,5",https://bit.ly/3fJT8Vo,https://bit.ly/2VX44If,,,,
9,2021-08-17,Tuesday ,VII,हमारा पर्यावरण,"हमारी बदलती पृथ्वी: Part 6,7",https://bit.ly/3CySzrg,https://bit.ly/3g2bsc8,,,,
9,2021-08-18,Wednesday ,VII,सामाजिक विज्ञान,Ch 2 स्वास्थ्य में सरकार की भूमिका part 2,https://bit.ly/3jSvoj9,https://bit.ly/37KwEz6,,,,
9,2021-08-19,Thursday ,VII,,,,,,,,
9,2021-08-20,Friday ,VII,सामाजिक विज्ञान,Ch 2 स्वास्थ्य में सरकार की भूमिका part 3,https://bit.ly/3s3hM8e,https://bit.ly/3AA9Ez8,,,,
10,2021-08-23,Monday ,VII,,,,,,,,
10,2021-08-24,Tuesday ,VII,सामाजिक विज्ञान,"Ch 2 स्वास्थ्य में सरकार की भूमिका part 4,5",https://bit.ly/3yxspmg,https://bit.ly/3D6n2x0,,,,
10,2021-08-25,Wednesday ,VII,हिन्दी,"दादी माँ, भाग (2 and 3)",https://bit.ly/2XgmnZf,https://bit.ly/3j7MGJL,,,,
10,2021-08-26,Thursday ,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part1,2,3)",https://bit.ly/3ALP7ro,https://bit.ly/3816ZSX,,,,
10,2021-08-27,Friday ,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part4,5,6)",https://bit.ly/2VFZNsR,https://bit.ly/3khAx4a,,,,
11,2021-08-30,Monday ,VII,,,,,,,,
11,2021-08-31,Tuesday,VII,सामाजिक विज्ञान,Ch 2 स्वास्थ्य में सरकार की भूमिका part 4 & 5,https://bit.ly/3CF1s2h,https://bit.ly/3j7519V,,,,
11,2021-09-01,Wednesday,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 7,8,9)",https://bit.ly/37CUP2o,https://bit.ly/3BeZrIE,,,,
11,2021-09-02,Thursday,VII,English ,"A Gift of Chappals (part 1,2,3)",https://bit.ly/3zdcytt,https://bit.ly/3BhBjVJ,,,,
11,2021-09-03,Friday,VII,विज्ञान,Ch 4: ऊष्मा part 1 and 2,https://bit.ly/3B5aZxX,https://bit.ly/3ks8L5m,,,,
12,2021-09-06,Monday ,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 10,11,12)",https://bit.ly/3yKtxmG,https://bit.ly/3h6HHHY,,,,
12,2021-09-07,Tuesday,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 13,14,15)",https://bit.ly/3yByttT,https://bit.ly/2WQTP98,,,,
12,2021-09-08,Wednesday,VII,English ,"A Gift of Chappals (part 4,5,6,7)",https://bit.ly/3t1eFy9,https://bit.ly/3DO1QvU,,,,
12,2021-09-09,Thursday,VII,English ,"A Gift of Chappals (part 8,9,10,11,12)",https://bit.ly/3BvQR8E,https://bit.ly/3kT3TXa,,,,
12,2021-09-10,Friday,VII,अंग्रेजी (Poem),The Rebel ,https://bit.ly/2V4sYW9,https://bit.ly/3BDIzve,,,,
13,2021-09-13,Monday ,VII,अंग्रेजी (Poem),The Rebel ,https://bit.ly/2V4sYW9,https://bit.ly/3BDIzve,,,,
13,2021-09-14,Tuesday,VII,हमारे अतीत - 2,"नए राजा और उनके राज्य Part 3,4,5",https://bit.ly/3yQOHyG,https://bit.ly/3DVm2w0,,,,
13,2021-09-15,Wednesday,VII,हिन्दी,Ch 3 हिमालय की बेटियाँ part 1,https://bit.ly/3jNDH0t,https://bit.ly/3BQMFAt,,,,
13,2021-09-16,Thursday,VII,,,,,,,,
13,2021-09-17,Friday,VII,हिन्दी,Ch 3 हिमालय की बेटियाँ part 2 and 3,https://bit.ly/3h8EWpu,https://bit.ly/3E0cpfo,,,,
14,2021-09-20,Monday ,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 16,17,18,19)",https://bit.ly/3h9unSV,https://bit.ly/2X1NkQz,,,,
14,2021-09-21,Tuesday,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 20,21)",https://bit.ly/3jOXyfR,https://bit.ly/3zlH5oc,,,,
14,2021-09-22,Wednesday,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 22,23, 24)",https://bit.ly/3tjrync,https://bit.ly/3ElCw0E,,,,
14,2021-09-23,Thursday,VII,गणित,"Ch 2: पूर्णांक | भिन्न एवं दशमलव(part 25,26)",https://bit.ly/3kZAZoj,https://bit.ly/3hCKLM7,,,,
14,2021-09-24,Friday,VII,English,Ch 3 Gopal And The Hilsa-Fish part 1 and 2,https://bit.ly/38IUYSk,https://bit.ly/3zhmOQi,,,,
15,2021-09-27,Monday ,VII,English,Ch 3 Gopal And The Hilsa-Fish part 3 and 4,https://bit.ly/2VnZL8M,https://bit.ly/39vfNBc,,,,
15,2021-09-28,Tuesday,VII,गणित," आँकड़ों का प्रबंधन (1,2,3,4)",https://bit.ly/3kZacIv,https://bit.ly/3CKbSx4,,,,
15,2021-09-29,Wednesday,VII,गणित," आँकड़ों का प्रबंधन (5,6,7)",https://bit.ly/38IkirI,https://bit.ly/2WcfMz4,,,,
15,2021-09-30,Thursday,VII,गणित," आँकड़ों का प्रबंधन (8,9,10,11)",https://bit.ly/3DVqcnK,https://bit.ly/3kzG7QY,,,,
15,2021-10-01,Friday,VII,हमारे अतीत - 2,"दिल्ली के सुल्तान part 1,2,3",https://bit.ly/2YzWkgr,https://bit.ly/3CM96r3,,,,
16,2021-10-04,Monday ,VII,हमारे अतीत - 2,"दिल्ली के सुल्तान part 4,5",https://bit.ly/3jPwRYp,https://bit.ly/3D3DPzM,,,,
16,2021-10-05,Tuesday,VII,English,Ch 4 The Ashes That Made Trees Bloom | The Hidden Treasure (part 1-5),https://bit.ly/3CxZRKM,https://bit.ly/3mjKBLh,,,,
16,2021-10-06,Wednesday,VII,English,Ch 4 The Ashes That Made Trees Bloom | The Hidden Treasure (part 6-9),https://bit.ly/2XO17L3,,,,,
16,2021-10-07,Thursday,VII,,,,,,,,
16,2021-10-08,Friday,VII,सामाजिक विज्ञान,राज्य शासन कैसे काम करता है part 1,https://bit.ly/3ztBgoH,https://bit.ly/2WrUGwA,,,,
17,2021-10-11,Monday ,VII,सामाजिक विज्ञान,राज्य शासन कैसे काम करता है part 2,https://bit.ly/2XCChOs,https://bit.ly/3Dx7wtz,,,,
17,2021-10-12,Tuesday,VII,सामाजिक विज्ञान,राज्य शासन कैसे काम करता है part 3 and 4,https://bit.ly/3AsRwYr,https://bit.ly/3BwBUDu,,,,
17,2021-10-13,Wednesday,VII,सामाजिक विज्ञान,राज्य शासन कैसे काम करता है part 3 and 4,https://bit.ly/3AsRwYr,https://bit.ly/3BwBUDu,,,,
17,2021-10-14,Thursday,VII,गणित,Ch 4: सरल समीकरण part 1 and 2,https://bit.ly/3u5qAeU,https://bit.ly/2YCGe5W,,,,
17,2021-10-15,Friday,VII,गणित,Ch 4: सरल समीकरण part 1 and 2,https://bit.ly/3u5qAeU,https://bit.ly/2YCGe5W,,,,
1,2021-06-21,Monday ,VIII,गणित,Chapter 1- परिमेय संख्याएँ,https://bit.ly/34pAI6p,http://bit.ly/2M4SLIN,,,,
1,2021-06-22,Tuesday ,VIII,हिन्दी ,Chapter 1- ध्वनि,https://bit.ly/3fpyuZ4,https://bit.ly/36nCzKB,,,,
1,2021-06-23,Wednesday ,VIII,English Grammar,Chapter 1- Direct and Indirect speech,https://bit.ly/3q6Mf2O,http://bit.ly/3sCHGiY,,,,
1,2021-06-24,Thursday ,VIII,सामाजिक विज्ञान,Chapter 1- कैसे कब और कहाँ,https://bit.ly/3cVU2xk,,,,,
1,2021-06-25,Friday ,VIII,विज्ञान,Chapter 1-फसल उत्पादन एवं प्रबंध,https://bit.ly/34p9PzE,http://bit.ly/3rrqtsd,,,,
2,2021-06-28,Monday ,VIII,English,Chapter 1- The Best Christmas Present in the World,https://bit.ly/3fsehSp,https://bit.ly/39sujLe,,,,
2,2021-06-29,Tuesday ,VIII,English,Chapter 1- The Best Christmas Present in the World,https://bit.ly/2KAVhWz,https://bit.ly/2KKwKhK,,,,
2,2021-06-30,Wednesday ,VIII,हिन्दी ,ध्वनि-part 2,https://bit.ly/2URd8dN,https://bit.ly/3qf98SE,,,,
2,2021-07-01,Thursday ,VIII,संस्कृत,सुभाषितानि,https://bit.ly/2IYq3aQ,https://bit.ly/3fnTAqE,,,,
2,2021-07-02,Friday ,VIII,संस्कृत,सुभाषितानि,https://bit.ly/3pHIt0C,https://bit.ly/3kVu3Gw,,,,
3,2021-07-05,Monday ,VIII,गणित,Ch 1: परिमेय संख्याएँ: परिमेय संख्याओं के गुणधर्म,https://bit.ly/3qyCqw1,https://bit.ly/2UcccmX,,,,
3,2021-07-06,Tuesday ,VIII,गणित,Ch 1: परिमेय संख्याएँ: प्रश्नावली 1.1 के उदाहरण,https://bit.ly/2TiAfAy,,,,,
3,2021-07-07,Wednesday ,VIII,सामाजिक विज्ञान,Ch 1: भारतीय संविधान: किसी देश को संविधान की ज़रूरत क्यों परती है ?,https://bit.ly/3y4aW4i,https://bit.ly/3hyOedO,,,,
3,2021-07-08,Thursday ,VIII,सामाजिक विज्ञान,"Ch 1: भारतीय संविधान: भारतीय संविधान : परिचय ,लक्षण",https://bit.ly/3joAxRk,,,,,
3,2021-07-09,Friday ,VIII,सामाजिक विज्ञान,Ch 1: भारतीय संविधान के लक्षण : मौलिक अधिकार व धर्मनिरपेक्षता,https://bit.ly/3A0gKxg,,,,,
4,2021-07-12,Monday ,VIII,विज्ञान,Ch 1: कृषि पद्धतियाँ | भाग - 3,https://bit.ly/3y1ZUwh,https://bit.ly/3hhPPV6,,,,
4,2021-07-13,Tuesday ,VIII,विज्ञान,Ch 1: अभ्यास प्रश्न,https://bit.ly/3y5dChJ,,,,,
4,2021-07-14,Wednesday ,VIII,गणित,प्रश्नावली 1.1 के प्रश्न 1से 5,https://bit.ly/35Vkm5N,https://bit.ly/3jlW6BS,,,,
4,2021-07-15,Thursday ,VIII,गणित,प्रश्नावली 1.1 के प्रश्न 6से 11,https://bit.ly/3jnoZhe,,,,,
4,2021-07-16,Friday ,VIII,संस्कृत,सुभाषितानि,https://bit.ly/3h1Hc21,https://bit.ly/35Y3xay,,,,
5,2021-07-19,Monday ,VIII,सामाजिक विज्ञान,धर्म निरपेक्षता की समझ,https://bit.ly/2T6ypmv,https://bit.ly/36Hdx8o,,,,
5,2021-07-20,Tuesday ,VIII,सामाजिक विज्ञान,संसाधन और विकास (भूगोल): संसाधन - एक परिचय,https://bit.ly/3wu0FNu,https://bit.ly/3en8Gxq,,,,
5,2021-07-21,Wednesday ,VIII,Holiday,,,,,,,
5,2021-07-22,Thursday ,VIII,English ,"Glimpses of the Past, Part 1",https://bit.ly/3r4ai4k,https://bit.ly/3eqY1lz,,,,
5,2021-07-23,Friday ,VIII,English ,Glimpses of the Past Part 2,https://bit.ly/3i0c965,https://bit.ly/36WskMJ,,,,
6,2021-07-26,Monday ,VIII,हिन्दी ,लाख की चूड़ियाँ-भाग -1,https://bit.ly/3hxoZJT,https://bit.ly/3ip7c6T,,,,
6,2021-07-27,Tuesday ,VIII,हिन्दी ,लाख की चूड़ियाँ-भाग -2,https://bit.ly/3rjUuKN,https://bit.ly/3j3JM7N,,,,
6,2021-07-28,Wednesday ,VIII,गणित,Ch 1: परिमेय संख्याएँ: परिमेय संख्याओं का संख्या रेखा पर निरूपण,https://bit.ly/2VRRbyN,https://bit.ly/3eOSSnt,,,,
6,2021-07-29,Thursday ,VIII,हिन्दी ,लाख की चूड़ियाँ-भाग -3,https://bit.ly/3ew6KCO,https://bit.ly/3kWObvM,,,,
6,2021-07-30,Friday ,VIII,हिन्दी ,लाख की चूड़ियाँ-भाग -4,https://bit.ly/2UqQpIH,https://bit.ly/3x1UEYx,,,,
7,2021-08-02,Monday ,VIII,विज्ञान,Ch 2सूक्ष्मजीव : मित्र एवं शत्रु - सूक्ष्मजीव भाग-1,https://bit.ly/2VWCnz8,https://bit.ly/3rCLLDF,,,,
7,2021-08-03,Tuesday ,VIII,विज्ञान,Ch 2सूक्ष्मजीव : मित्र एवं शत्रु - सूक्ष्मजीव और हम भाग-2,https://bit.ly/3l8bXoL,https://bit.ly/3yiGhAG,,,,
7,2021-08-04,Wednesday ,VIII,सामाजिक विज्ञान,"Ch 2 धर्म निरपेक्षता की समझ, part 2",https://bit.ly/3x2R4gY,https://bit.ly/2VptD4l,,,,
7,2021-08-05,Thursday ,VIII,सामाजिक विज्ञान,"Ch 3: हमें संसद क्यों चाहिए, part 1",https://bit.ly/2VdZUuN,https://bit.ly/3s5vY0F,,,,
7,2021-08-06,Friday ,VIII,English,"Ch 3 Glimpses of the Past part 3, Ram Mohan Roy (1772 - 1833)",https://bit.ly/3kTwyN8,https://bit.ly/3rPLsFF,,,,
8,2021-08-09,Monday ,VIII,,,,,,,,
8,2021-08-10,Tuesday ,VIII,विज्ञान,"Ch 2सूक्ष्मजीव : मित्र एवं शत्रु - सूक्ष्मजीव और हम भाग 3, 4, 5 ",https://bit.ly/3CqsyKC,https://bit.ly/3fLDYPh,,,,
8,2021-08-11,Wednesday ,VIII,सामाजिक विज्ञान,"Ch 3: हमें संसद क्यों चाहिए, part 2",https://bit.ly/3imiNoA,https://bit.ly/3AkfJPU,,,,
8,2021-08-12,Thursday ,VIII,सामाजिक विज्ञान,"Ch 3: हमें संसद क्यों चाहिए, part 3 and 4",https://bit.ly/2VywcAT,https://bit.ly/37nbua7,,,,
8,2021-08-13,Friday ,VIII,English ,Ch 3 Glimpses of the Past part 4-9,https://bit.ly/2VmCowg,https://bit.ly/2WYpUeE,,,,
9,2021-08-16,Monday ,VIII,सामाजिक विज्ञान,हमारे अतीत-III ।व्यापार से साम्राज्य तक कम्पनी की सत्ता स्थापित होती है |भाग-1,https://bit.ly/3s3aVvl,https://bit.ly/3CNVk7U,,,,
9,2021-08-17,Tuesday ,VIII,सामाजिक विज्ञान,हमारे अतीत-III ।व्यापार से साम्राज्य तक कम्पनी की सत्ता स्थापित होती है |भाग-2,https://bit.ly/3iuPpg3,https://bit.ly/3spMbh9,,,,
9,2021-08-18,Wednesday ,VIII,English Grammar,Active and Passive Voice ,https://bit.ly/3jF7pDE,https://bit.ly/2UhxBLZ,,,,
9,2021-08-19,Thursday ,VIII,,,,,,,,
9,2021-08-20,Friday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 1,https://bit.ly/2VHFgDB,https://bit.ly/2XoCbcx,,,,
10,2021-08-23,Monday ,VIII,,,,,,,,
10,2021-08-24,Tuesday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 2,https://bit.ly/3AoNj7p,https://bit.ly/3mnp7yD,,,,
10,2021-08-25,Wednesday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 3,https://bit.ly/3fYKNwZ,https://bit.ly/385rZHW,,,,
10,2021-08-26,Thursday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 4,https://bit.ly/2VGQYiv,https://bit.ly/3mrAJAD,,,,
10,2021-08-27,Friday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 5,https://bit.ly/3ABitJ4,https://bit.ly/3D00AFE,,,,
11,2021-08-30,Monday ,VIII,,,,,,,,
11,2021-08-31,Tuesday,VIII,सामाजिक विज्ञान,"हमारे अतीत-III ।व्यापार से साम्राज्य तक कम्पनी की सत्ता स्थापित होती है |भाग-3, 4",https://bit.ly/3fXTSWL,https://bit.ly/3ke1WEd,,,,
11,2021-09-01,Wednesday,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 6,https://bit.ly/3ySXPU0,https://bit.ly/3zodawi,,,,
11,2021-09-02,Thursday,VIII,विज्ञान,Ch 3: संश्लेषित रेशे और प्लास्टिक part 1,https://bit.ly/3lUkhZl,https://bit.ly/2Ww0Bkj,,,,
11,2021-09-03,Friday,VIII,English ,"Chapter 4: Bepin Choudhury's Lapse Of Memory (part 1,2,3,4,5)",https://bit.ly/2UGhCr0,https://bit.ly/3gEm2GO,,,,
12,2021-09-06,Monday ,VIII,English ,"Chapter 4: Bepin Choudhury's Lapse Of Memory (part 6,7,8,9,10,11)",https://bit.ly/3gP9Inb,https://bit.ly/3yLsfa6,,,,
12,2021-09-07,Tuesday,VIII,अंग्रेजी (Poem),"The Ant and The Cricket (part1,2,3)",https://bit.ly/3DeHz2k,https://bit.ly/3yGgcuE,,,,
12,2021-09-08,Wednesday,VIII,विज्ञान,Ch 3: संश्लेषित रेशे और प्लास्टिक part 1,https://bit.ly/3lUkhZl,https://bit.ly/2WRjcr0,,,,
12,2021-09-09,Thursday,VIII,विज्ञान,"Ch 3: संश्लेषित रेशे और प्लास्टिक part 2,3",https://bit.ly/3saNz77,https://bit.ly/3zM7PPn,,,,
12,2021-09-10,Friday,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 7 and 8,https://bit.ly/2YeDJX8,https://bit.ly/3yMUxkk,,,,
13,2021-09-13,Monday ,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 7 and 8,https://bit.ly/2YeDJX8,https://bit.ly/3z0pAJK,,,,
13,2021-09-14,Tuesday,VIII,English ,The Tsunami (part 1-6),https://bit.ly/3yRWtbk,https://bit.ly/3l1k0C4,,,,
13,2021-09-15,Wednesday,VIII,English ,The Tsunami (part 7-11),https://bit.ly/2YtdcW1,https://bit.ly/3BII0Ay,,,,
13,2021-09-16,Thursday,VIII,,,,,,,,
13,2021-09-17,Friday,VIII,गणित,Ch 2: एक चर वाले रैखिक समीकरण part 9,https://bit.ly/3jPhM9x,https://bit.ly/38ReFHF,,,,
14,2021-09-20,Monday ,VIII,English Grammar,Determiners ,https://bit.ly/38KA1pY,https://bit.ly/3nexlJF,,,,
14,2021-09-21,Tuesday,VIII,अंग्रेजी (Poem),Ch 2 Geography Lesson part 1 and 2,https://bit.ly/3jVwMTn,https://bit.ly/3zf2G1o,,,,
14,2021-09-22,Wednesday,VIII,गणित,चतुर्भुजों को समझना part 1,https://bit.ly/3h9zTVQ,https://bit.ly/2Xzf1AH,,,,
14,2021-09-23,Thursday,VIII,गणित,चतुर्भुजों को समझना part 2,https://bit.ly/3tl11WB,https://bit.ly/2ZaNmXr,,,,
14,2021-09-24,Friday,VIII,हिन्दी ,"Ch 3 बस की यात्रा part 1,2",https://bit.ly/2X0c4ZG,https://bit.ly/3o4fyp4,,,,
15,2021-09-27,Monday ,VIII,हिन्दी ,"Ch 3 बस की यात्रा part 3,4,5",https://bit.ly/3h6KP6o,https://bit.ly/3kFtALD,,,,
15,2021-09-28,Tuesday,VIII,गणित,चतुर्भुजों को समझना part 3,https://bit.ly/3yLlEwd,https://bit.ly/3lYpgqv,,,,
15,2021-09-29,Wednesday,VIII,गणित,चतुर्भुजों को समझना part 4,https://bit.ly/3yRWzjc,https://bit.ly/3nZRcwM,,,,
15,2021-09-30,Thursday,VIII,गणित,चतुर्भुजों को समझना part 5 and 6,https://bit.ly/3zSxmXd,https://bit.ly/2WoBrEj,,,,
15,2021-10-01,Friday,VIII,सामाजिक विज्ञान,संसाधन और विकास (भूगोल): संसाधन part 2,https://bit.ly/3l24Dt2,https://bit.ly/3F3k4dN,,,,
16,2021-10-04,Monday ,VIII,सामाजिक विज्ञान,"संसाधन और विकास (भूगोल): संसाधन part 3,4",https://bit.ly/3BLFycu,https://bit.ly/3iuXalD,,,,
16,2021-10-05,Tuesday,VIII,English Grammar,Rearrange Sentences,https://bit.ly/3u1s9u7,https://bit.ly/3mdivBg,,,,
16,2021-10-06,Wednesday,VIII,अंग्रेजी (Poem),Macavity : The Mystery Cat,https://bit.ly/3AtXBnm,https://bit.ly/39SWZMa,,,,
16,2021-10-07,Thursday,VIII,,,,,,,,
16,2021-10-08,Friday,VIII,सामाजिक विज्ञान,संसाधन और विकास (भूगोल): संसाधन part 3 and 4,https://bit.ly/2ZkQCiV,https://bit.ly/3uXNFk8,,,,
17,2021-10-11,Monday ,VIII,सामाजिक विज्ञान,"Ch 2भूमि, मृदा, जल, प्राकृतिक वनस्पति और वन्य जीव संसाधन -1",https://bit.ly/3EJb4Kk,https://bit.ly/3iMAFJa,,,,
17,2021-10-12,Tuesday,VIII,सामाजिक विज्ञान,"भूमि, मृदा, जल, प्राकृतिक वनस्पति और वन्य जीव संसाधन -2",https://bit.ly/3ztJbCj,https://bit.ly/3BspOLG,,,,
17,2021-10-13,Wednesday,VIII,सामाजिक विज्ञान,"भूमि, मृदा, जल, प्राकृतिक वनस्पति और वन्य जीव संसाधन -2",https://bit.ly/3ztJbCj,https://bit.ly/3BspOLG,,,,
17,2021-10-14,Thursday,VIII,सामाजिक विज्ञान,"भूमि, मृदा, जल, प्राकृतिक वनस्पति और वन्य जीव संसाधन -3",https://bit.ly/39rVTa4,https://bit.ly/3amzUSr,,,,
17,2021-10-15,Friday,VIII,सामाजिक विज्ञान,"भूमि, मृदा, जल, प्राकृतिक वनस्पति और वन्य जीव संसाधन -3",https://bit.ly/39rVTa4,https://bit.ly/3amzUSr,,,,
1,2021-06-21,Monday ,IX,हिन्दी (व्यावहारिक व्याकरण),विलोम शब्द: भाग - 1,https://bit.ly/3cIpEFT,,हिन्दी (व्यावहारिक व्याकरण),विलोम शब्द: भाग - 2,https://bit.ly/3vlyekl,
1,2021-06-22,Tuesday ,IX,गणित,Chapter 1- संख्या पद्धति,https://bit.ly/38lJCnx,,अंग्रेजी (Poem),The road not taken: Part 1,https://bit.ly/3gu0QlW,
1,2021-06-23,Wednesday ,IX,सामाजिक विज्ञान,Chapter 1-फ्रांसिसी क्रांति,https://bit.ly/2Pd8U0s,https://bit.ly/3wPRKXs,,,,
1,2021-06-24,Thursday ,IX,विज्ञान ,Chapter 1- क्या हमारे आस - पास के पदार्थ शुद्ध हैं Part 1,https://bit.ly/2RUEAJC,,हिन्दी (व्यावहारिक व्याकरण),पर्यायवाची शब्द Part 1,https://bit.ly/3zpvFkm,
1,2021-06-25,Friday ,IX,English,Chapter 1 (beehive)- The Fun They Had,https://bit.ly/37lqe8V,,,,,
2,2021-06-28,Monday ,IX,अंग्रेजी (Poem),The road not taken: Part 2,https://bit.ly/3q2hflV,,,,,
2,2021-06-29,Tuesday ,IX,सामाजिक विज्ञान Book - (अर्थशास्त्र),पालमपुर गाँव की कहानी,https://bit.ly/3wtkQM7,https://bit.ly/3d9AUeG,,,,
2,2021-06-30,Wednesday ,IX,सामाजिक विज्ञान,Chapter 1-फ्रांसिसी क्रांति,https://bit.ly/37InjrV,https://bit.ly/2TgD59n,,,,
2,2021-07-01,Thursday ,IX,सामाजिक विज्ञान,Chapter 1-फ्रांसिसी क्रांति,https://bit.ly/3uHQ0iC,,,,,
2,2021-07-02,Friday ,IX,उर्दू,हिन्दू मुसलमान,https://bit.ly/3reXDKk,https://bit.ly/3xSt14T,,,,
3,2021-07-05,Monday ,IX,सामाजिक विज्ञान Book - (समकालीन भारत -1),भारत-आकार और स्थिति,https://bit.ly/3h2ZH6w,,,,,
3,2021-07-06,Tuesday ,IX,सामाजिक विज्ञान Book - (समकालीन भारत -1),भारत-आकार और स्थिति,https://bit.ly/2SwLODY,,,,,
3,2021-07-07,Wednesday ,IX,हिन्दी (व्यावहारिक व्याकरण),विलोम शब्द,https://bit.ly/3jAw2TV,https://bit.ly/3qRe8gU,,,,
3,2021-07-08,Thursday ,IX,हिन्दी (व्यावहारिक व्याकरण),पर्यायवाची शब्द,https://bit.ly/3Ai4F6W,https://bit.ly/3wlK6Do,,,,
3,2021-07-09,Friday ,IX,हिन्दी (व्यावहारिक व्याकरण),पर्यायवाची शब्द,https://bit.ly/3dnntYv,,,,,
4,2021-07-12,Monday ,IX,अंग्रेजी - Book (Beehive),The Fun They Had Part 3,https://bit.ly/3x1KiZu,https://bit.ly/3e6zC4h,,,,
4,2021-07-13,Tuesday ,IX,अंग्रेजी - Book (Beehive),The Fun They Had Part 4,https://bit.ly/3h0jnYw,https://bit.ly/2TZak19,,,,
4,2021-07-14,Wednesday ,IX,अंग्रेजी - Book (Beehive),The Fun They Had Part 5,https://bit.ly/35WyQSW,https://bit.ly/3AOSGxV,,,,
4,2021-07-15,Thursday ,IX,विज्ञान,हमारे आस - पास के पदार्थ,https://bit.ly/3dpXQGC,https://bit.ly/3qMaGV9,,,,
4,2021-07-16,Friday ,IX,विज्ञान,हमारे आस - पास के पदार्थ,https://bit.ly/3wYESOW,https://bit.ly/2U6lJfF,,,,
5,2021-07-19,Monday ,IX,सामाजिक विज्ञान,भारत-आकार और स्थिति- 5,https://bit.ly/3huT2C5,https://bit.ly/3igFqcL,,,,
5,2021-07-20,Tuesday ,IX,हिन्दी (व्यावहारिक व्याकरण),पत्र लेखन-1,https://bit.ly/3hZC6mg,https://bit.ly/3xJvwHm,,,,
